"","X.Intercept.","lgHz"
"a07:b01",3.16801660106271,-1.20084048001067
"a07:b02",3.03276962320777,-1.16121542175555
"a07:b03",3.21095749939451,-1.20563035308473
"a07:b04",3.22931271723344,-1.22821895912019
"a07:b05",2.86743986743897,-1.08092380109178
"a07:b06",3.0529746987742,-1.13465988328991
"a07:b07",2.8933205871231,-1.09251358860091
"a07:b08",2.86063703746819,-1.06586158861604
"a07:b09",2.992876029299,-1.14650479766424
"a07:b10",3.0322460647562,-1.16408700367209
"a07:b11",3.36360860078571,-1.27684420532165
"a07:b12",3.05730424199794,-1.18048202619364
"a07:b13",3.18141750417215,-1.21045354162447
"a07:b14",2.86978452383247,-1.09697785061764
"a07:b15",2.82971541342561,-1.04403502077993
"a07:b16",3.13200348759181,-1.19907895577049
"a07:b17",3.12898635909384,-1.1717928822422
"a07:b18",3.11995867433752,-1.1790020394982
"a07:b19",2.92574321389452,-1.10297048776732
"a07:b20",3.10090387375832,-1.13855086009565
"a07:posttest",2.53026506823401,-0.866470384788408
"a07:pretest",3.22252135983358,-0.870017670989131
"a08:b01",3.5032467693814,-1.55795330032482
"a08:b02",3.51520765819924,-1.57135463447873
"a08:b03",3.51707842851271,-1.55776281532301
"a08:b04",3.48317533492012,-1.58411698709131
"a08:b05",3.60065067462161,-1.59152572320391
"a08:b06",3.48552172534935,-1.58077780697101
"a08:b07",3.60693066415027,-1.60230658636488
"a08:b08",3.50657931107182,-1.58496037817701
"a08:b09",3.51207229761749,-1.59314749047973
"a08:b10",3.45438256461415,-1.56395718350453
"a08:b11",3.53419307819519,-1.60372343298143
"a08:b12",3.58002672922701,-1.58809108603826
"a08:b13",3.43750399538259,-1.49697619527593
"a08:b14",3.6184584499258,-1.59373003836134
"a08:b15",3.62820716938275,-1.60189572746873
