"","X.Intercept.","lgHz"
"a07:b19",1.59686954830396,-0.549623946244875
"a07:b20",1.20774151392036,-0.306299003291217
"a07:posttest",2.2286955294152,-0.432102231837823
"a07:pretest",1.32234205891272,-0.260870650802651
"a08:b01",3.41626062258235,-1.5865511753249
"a08:b02",3.04286905839891,-1.45989211091564
"a08:b03",3.19267529564787,-1.49548224614418
"a08:b04",3.04974012938195,-1.47698766583694
"a08:b05",3.19292770153966,-1.50166778658426
"a08:b06",3.00164024282555,-1.47530203469894
"a08:b07",3.0903882846056,-1.48749016079723
"a08:b08",3.26601397917858,-1.54356061468845
"a08:b09",3.28677583942159,-1.5783390073081
"a08:b10",3.12990817793157,-1.53079097127885
"a08:b11",3.05400541483881,-1.50096593681765
"a08:b12",3.14501055488178,-1.47698506733194
"a08:b13",2.98047098165489,-1.41113777941515
"a08:b14",3.21229080861561,-1.5544141123427
"a08:b15",3.02059176651685,-1.43052023143295
"a08:b16",3.18880854884578,-1.48504216960986
"a08:b17",3.32866298550532,-1.48007689834914
"a08:b18",2.88761108889924,-1.2755213705468
"a08:b19",3.19237953355793,-1.51702595168311
"a08:b20",2.73796686103276,-1.23690241479919
"a08:posttest",3.35212961845249,-1.84256967075706
"a08:pretest",2.72978538683413,-1.51184697091704
"a09:b01",3.3824759113242,-1.53576539311417
"a09:b02",3.32262966486164,-1.53027161893753
"a09:b03",3.41950089286427,-1.6188074476455
"a09:b04",3.54815837604542,-1.61574001879991
"a09:b05",3.59416291250408,-1.58979328228353
"a09:b06",4.04065470820422,-1.78230001489557
"a09:b07",4.05214797735029,-1.77449842363523
"a09:b08",3.93376163592281,-1.73809872783228
"a09:b09",3.6698746597325,-1.60384839105222
"a09:b10",3.558710034118,-1.61281871667963
"a09:b11",3.42969328746403,-1.61048250600893
"a09:b12",3.72272505823148,-1.65986358586861
"a09:b13",3.51519864226155,-1.63319950728675
"a09:b14",3.34594068137406,-1.55050399604624
"a09:b15",3.29132967344668,-1.50495608498948
"a09:b16",3.21918780547307,-1.52603660190439
"a09:b17",3.37467095090706,-1.54244729868404
"a09:b18",3.59930739360263,-1.60046657628801
"a09:b19",3.56908364051738,-1.57538119405281
"a09:b20",3.5433860194508,-1.61039593907418
"a09:posttest",3.51976355311969,-1.02995856523543
"a09:pretest",2.97628081721581,-1.44270537328812
"a10:b01",1.31196846731113,-0.73394719255485
"a10:b02",1.76989073314636,-1.03777057394088
"a10:b03",2.06502649099033,-1.19028108859988
"a10:b04",2.11963207432947,-1.23172739195576
"a10:b05",2.35191446802658,-1.36633990412593
"a10:b06",2.30277519427794,-1.35653291553736
"a10:b07",2.20770114159538,-1.33294579264644
"a10:b08",2.5552307058662,-1.48689298846126
"a10:b09",2.13047300514271,-1.30477605130349
"a10:b10",2.37628314861065,-1.37149054176465
"a10:b11",2.60201332227047,-1.50347132331732
"a10:b12",2.70840543232483,-1.62042945730298
"a10:b13",2.76818958940648,-1.64353423723117
"a10:b14",2.58825955349214,-1.57992431246794
"a10:b15",2.84713769527675,-1.61811103135995
"a10:b16",2.96849459093944,-1.72036588516811
"a10:b17",2.72771211489592,-1.61871297624463
"a10:b18",3.15290405505702,-1.77425947202848
"a10:b19",2.95539496428207,-1.73544167673868
"a10:b20",3.21980850131165,-1.84795410195674
"a10:posttest",2.58002387381375,-1.62325892711259
"a10:pretest",1.68482989840934,-1.09560998511469
"a11:b01",2.74565799054013,-1.0861518915807
"a11:b02",2.7779408405319,-1.1553113856175
"a11:b03",3.19725821071176,-1.33960648873809
"a11:b04",2.94673719526471,-1.21383409098783
"a11:b05",3.02381587994384,-1.23569925254586
"a11:b06",2.90035829265555,-1.2403022253737
"a11:b07",3.08161538580201,-1.27892091682393
"a11:b08",3.21530180886383,-1.33602728938117
"a11:b09",3.09574927946729,-1.28611293783362
"a11:b10",3.12589793784223,-1.31560645842954
"a11:b11",3.02156774036046,-1.28026874138109
"a11:b12",3.16788883070644,-1.30624607370672
"a11:b13",3.09502570979313,-1.33168432797469
"a11:b14",3.253287149608,-1.36982618301824
"a11:b15",3.13229786340456,-1.3189981539616
"a11:b16",3.07699706993073,-1.30510383317606
"a11:b17",3.09139221460694,-1.29922847545469
"a11:b18",3.15571041945029,-1.33620926857353
"a11:b19",3.17021773942765,-1.32729965712228
"a11:b20",3.04863017435041,-1.25544146140343
"a11:posttest",2.82235452241015,-1.33333920732362
"a11:pretest",2.66685965750488,-1.27898909907136
"a12:b01",2.14895893957109,-1.06379409679708
"a12:b02",2.06919585703227,-1.06507206189683
"a12:b03",1.70254892503424,-0.937402887910783
"a12:b04",1.78777428636729,-0.945833767793095
"a12:b05",1.90814136846812,-0.98182558782354
"a12:b06",2.06162835285713,-1.0631885533997
"a12:b07",1.81335015000258,-0.966512369403653
"a12:b08",1.85530639207428,-0.954218796637182
"a12:b09",1.75371642576226,-0.926248484209874
"a12:b10",1.8728952864434,-0.962094271914747
"a12:b11",1.80132815778275,-0.938658587555629
"a12:b12",2.12082130891462,-1.08771369034111
"a12:b13",2.08173430840607,-1.06835957770094
"a12:b14",2.07802834361971,-1.05636081379511
"a12:b15",1.92297120086886,-1.01661844625604
"a12:b16",2.03974437719411,-1.05702568337234
"a12:b17",2.02074051727806,-1.01235006033315
"a12:b18",2.05570472407052,-1.04337545810797
"a12:b19",2.01301612995998,-1.02960250140918
"a12:b20",2.18972618948727,-1.09057519653662
"a12:posttest",1.96361772608905,-1.02367680040362
"a12:pretest",2.05294538215108,-1.12055053233728
"a13:b01",2.57060533081977,-1.10513916555563
"a13:b02",2.26386742041349,-1.0450721056597
"a13:b03",2.42036638216757,-1.11016886321591
"a13:b04",2.43269447172351,-1.13657222821549
"a13:b05",2.69551976420104,-1.24274358881173
"a13:b06",2.74487669447967,-1.27073056853124
"a13:b07",2.73500135608858,-1.23723139738267
"a13:b08",2.85843806846637,-1.3206932322865
"a13:b09",2.90145234831039,-1.33351992516747
"a13:b10",2.72508754797428,-1.30622566121143
"a13:b11",2.78183004197619,-1.24972451975179
"a13:b12",2.66497467629971,-1.2348323624963
"a13:b13",2.90612366752669,-1.36147704474551
"a13:b14",2.89591327426188,-1.36330349135324
"a13:b15",3.29838343652377,-1.55215021282439
"a13:b16",2.73080200603212,-1.36186084493222
"a13:b17",2.92061366460318,-1.38847883887154
"a13:b18",2.87366253735194,-1.38328641658206
"a13:b19",2.62477599776688,-1.21271420664326
"a13:b20",3.17086654649556,-1.48330882492227
"a13:posttest",3.34377566888305,-1.50797323264764
"a13:pretest",2.90886513602244,-1.48281134683382
"a14:b01",1.92957904521899,-1.10118234518373
"a14:b02",2.09762122495814,-1.15405295006098
"a14:b03",2.27961077197453,-1.22557963130801
"a14:b04",2.30142706636902,-1.25212936302805
"a14:b05",2.36523793252814,-1.30695055052826
"a14:b06",2.15170091233855,-1.20287929444238
"a14:b07",2.08676358822184,-1.18505334049991
"a14:b08",2.69088099088419,-1.41795296264825
"a14:b09",2.19062332374566,-1.20271693584165
"a14:b10",2.67664206497282,-1.37676719977655
"a14:b11",2.46180460137158,-1.32718485441511
"a14:b12",2.69777773179707,-1.39798359811181
"a14:b13",1.86086333663963,-1.09269730397298
"a14:b14",2.36230563047611,-1.29508567462342
"a14:b15",2.49945122127469,-1.38913401141324
"a14:b16",2.48999965102249,-1.37542312232965
"a14:b17",2.62176063907649,-1.41117497932648
"a14:b18",2.55447238270048,-1.38388973805846
"a14:b19",2.47546053168581,-1.38850142046951
"a14:b20",2.51731448532962,-1.36395593260655
"a14:posttest",1.76602011520032,-0.871891581375503
"a14:pretest",1.25901706813901,-0.796809884220137
"a15:b01",2.94709586068032,-1.41898319641969
"a15:b02",2.96602639768432,-1.48325858361659
"a15:b03",3.08382419161334,-1.57481275776367
"a15:b04",3.05735747241839,-1.60196461157101
"a15:b05",3.25442647056503,-1.64149934060454
"a15:b06",3.03723762788774,-1.58896690346866
"a15:b07",3.01798516315764,-1.54242341155572
"a15:b08",3.35459875565163,-1.68553785241867
"a15:b09",3.44398597076951,-1.7126386698996
"a15:b10",3.17799411149924,-1.6731018446531
"a15:b11",3.0275456201126,-1.61178774412618
"a15:b12",3.30496025195125,-1.70545671487581
"a15:b13",3.06001055812617,-1.58097177171849
"a15:b14",3.22009765699841,-1.66800101680776
"a15:b15",3.1473995555006,-1.63526540605976
"a15:b16",3.14324383370781,-1.64255360851506
"a15:b17",3.46813883330184,-1.82788605475773
"a15:b18",3.10861431493942,-1.63901341261088
"a15:b19",3.21859100698752,-1.64328987512273
"a15:b20",3.14028732342411,-1.63849473405868
"a15:posttest",3.87259551776912,-1.25530765244892
"a15:pretest",3.72984498184804,-1.89567024493309
"a16:b01",2.53082255612389,-1.39210486938548
"a16:b02",2.46916718946063,-1.38191825313673
"a16:b03",2.36388105047998,-1.28104884561127
"a16:b04",2.28956586903122,-1.22895589768792
"a16:b05",2.34521676280141,-1.30860220617177
"a16:b06",2.72834408302625,-1.49136655533861
"a16:b07",2.68555895676736,-1.50646232911261
"a16:b08",2.89128316357911,-1.66909780497551
"a16:b09",2.83837261998989,-1.60482350233596
"a16:b10",2.75720968545998,-1.55231711180755
"a16:b11",2.59435587027043,-1.50190064753003
"a16:b12",2.9988000620342,-1.67832092947061
"a16:b13",2.70908887894146,-1.52485064399617
"a16:b14",2.69694502275259,-1.5034151231392
"a16:b15",2.77869850192142,-1.58802155843494
"a16:b16",2.9558002670398,-1.6612637610618
"a16:b17",2.74527471595583,-1.57002234440229
"a16:b18",2.75967635919131,-1.58033140933473
"a16:b19",2.94222465096234,-1.68381585775026
"a16:b20",3.08084928326177,-1.71192698881985
"a16:posttest",2.75831994563393,-1.51724782536539
"a16:pretest",2.31036303976646,-1.4610570673772
"a17:b01",3.88390055917707,-1.80064556589129
"a17:b02",3.73596232709784,-1.74978484783035
"a17:b03",3.62551647584808,-1.68058876496712
"a17:b04",3.79048497608637,-1.72620577996173
"a17:b05",3.74469193343328,-1.73959143175753
"a17:b06",3.75489841295549,-1.73287474133828
"a17:b07",3.94451155643311,-1.82457491453449
"a17:b08",3.74003056326524,-1.73627544992261
"a17:b09",3.7045280350358,-1.72477618168323
"a17:b10",3.97099781580988,-1.86402932199223
"a17:b11",3.75637088992168,-1.76991948240099
"a17:b12",3.75926683126474,-1.77250896758176
"a17:b13",3.8312074104345,-1.76958757808257
"a17:b14",3.73420732309544,-1.74590414590464
"a17:b15",3.9224235378106,-1.79981801899491
"a17:b16",3.824633955496,-1.77520217521247
"a17:b17",4.00438301129265,-1.80793625113431
"a17:b18",3.87817252270207,-1.77798504527858
"a17:b19",3.49528576445845,-1.63290882411503
"a17:b20",3.79516573674707,-1.72538007107162
"a17:posttest",3.58751378781793,-1.84624866834548
"a17:pretest",3.24626648579275,-1.76054377605709
"a18:b01",2.22230268403073,-1.04318932267432
"a18:b02",2.67066982282305,-1.2443615607159
"a18:b03",2.74598774703391,-1.31115745406565
"a18:b04",2.81663287577912,-1.34349738793891
"a18:b05",2.97256984174361,-1.39122354641386
"a18:b06",3.05396435219166,-1.47779812180853
"a18:b07",3.55709971076791,-1.74547277890136
"a18:b08",2.90499898252019,-1.47502536822572
"a18:b09",3.44265440509413,-1.68891807086827
"a18:b10",3.04233846376517,-1.5112363330209
"a18:b11",3.39594676832462,-1.66067408643891
"a18:b12",3.30344237935212,-1.64651266327123
"a18:b13",3.53050948817368,-1.7215099259219
"a18:b14",3.38206221517459,-1.70656209919765
"a18:b15",3.53050105509034,-1.74310913848187
"a18:b16",3.29705424483935,-1.59957323860863
"a18:b17",3.02484935011493,-1.45148930903591
"a18:b18",3.06790172427058,-1.51113835075097
"a18:b19",3.36167128064346,-1.67370518426718
"a18:b20",3.41267071347475,-1.70317375649837
"a18:posttest",3.42468975775125,-1.54331905993996
"a18:pretest",3.38405204226687,-1.71393419596838
"a19:b01",3.43717400188888,-1.65837339697468
"a19:b02",3.83124642752121,-1.85509396265787
"a19:b03",3.68645612946867,-1.84723623894178
"a19:b04",3.67889248288928,-1.78899717285653
"a19:b05",3.77136763630395,-1.90518108987909
"a19:b06",3.99655318223434,-1.90547445151415
"a19:b07",3.71961213725439,-1.8604605953663
"a19:b08",3.68931808983309,-1.89770432706777
"a19:b09",3.94283913871792,-1.93401991380845
"a19:b10",4.01571917476821,-1.94943812922274
"a19:b11",4.15329613475685,-1.97342559750441
"a19:b12",3.76713999505838,-1.83194620254566
"a19:b13",3.42035414403006,-1.67835526129211
"a19:b14",4.04273388096405,-1.91402223721516
"a19:b15",4.34685401117806,-2.03285166768653
"a19:b16",4.01171067043825,-1.92906370410547
"a19:b17",4.24287362212503,-2.00757445494139
"a19:b18",3.88983570339418,-1.94487883362559
"a19:b19",4.04811575456951,-1.97115692766563
"a19:b20",3.8430004656,-1.89714295428605
"a19:posttest",3.87808673119394,-1.6896655890025
"a19:pretest",3.37063704150183,-1.74066603709311
"a20:b01",2.48582750412624,-1.07166037126024
"a20:b02",2.44174747722312,-1.02349839059749
"a20:b03",2.5717179689213,-1.07488317368636
"a20:b04",2.58146082617738,-1.10171095521742
"a20:b05",2.70337238471225,-1.14017552389359
"a20:b06",2.75097457628628,-1.17737319896577
"a20:b07",2.47645293379481,-1.08544369910375
"a20:b08",2.72343286649045,-1.17224975909676
"a20:b09",2.63921542676027,-1.15908183614558
"a20:b10",2.398481711127,-1.09244572486828
"a20:b11",2.58360306904878,-1.07390143785757
"a20:b12",2.61966225355064,-1.1023053096585
"a20:b13",2.70067592134908,-1.15770756639565
"a20:b14",2.48464447218753,-1.06091894892049
"a20:b15",2.41699514975023,-1.01973155594775
"a20:b16",2.68836152277465,-1.13928598246919
"a20:b17",2.86609225949633,-1.19819794396022
"a20:b18",2.88115803017339,-1.21160576744074
"a20:b19",2.53989628561446,-1.04030963352489
"a20:b20",2.76774078629963,-1.16368724530424
"a20:posttest",4.00059500690539,-1.15785624246725
"a20:pretest",3.4639520633018,-1.50148844942678
"a21:b01",1.08572848946351,-0.717068146701043
"a21:b02",1.12690216375075,-0.767022481915825
"a21:b03",1.61035541747141,-0.989313920004374
"a21:b04",1.43068907178139,-0.936745982887915
"a21:b05",1.36895365265531,-0.932594271743262
"a21:b06",1.047147187433,-0.770126822040995
"a21:b07",1.36998684684684,-0.945123303488065
"a21:b08",1.18345304606979,-0.845920608029624
"a21:b09",1.60859281780644,-1.02408148472004
"a21:b10",1.56572024414005,-1.00887691445423
"a21:b11",1.47102090137496,-0.996816160221118
"a21:b12",1.27954699259338,-0.888179064966787
"a21:b13",1.67355222398734,-1.07133686286035
"a21:b14",1.86549426970981,-1.14230999303023
"a21:b15",1.35847928905564,-0.929931292515982
"a21:b16",1.20047897460243,-0.859322272112452
"a21:b17",1.46234112792123,-0.971380939932345
"a21:b18",1.7318263332989,-1.11061337125701
"a21:b19",1.27173774028976,-0.885379603172487
"a21:b20",1.65112360725657,-1.03022077664491
"a21:posttest",1.20562756779858,-0.727307823855622
"a21:pretest",0.421169740147862,-0.458375267643111
"a22:b01",1.86810382482198,-1.11697548655121
"a22:b02",1.66277934119913,-1.10097582667196
"a22:b03",1.55627617598158,-1.10300018768058
"a22:b04",1.27744687474277,-1.04077676001672
"a22:b05",1.38709425309383,-1.07310420428555
"a22:b06",1.39508858833277,-1.09855928978194
"a22:b07",1.39338561785657,-1.13739520342095
"a22:b08",1.33231436844919,-1.07982381261082
"a22:b09",1.3582730612735,-1.08083979664553
"a22:b10",1.45575540170351,-1.16350411147021
"a22:b11",1.30315116700062,-1.0877583875074
"a22:b12",1.28353207592739,-1.11075983500432
"a22:b13",1.63208294848597,-1.17992565057288
"a22:b14",1.33893169870074,-1.10399225627274
"a22:b15",1.24842165062231,-1.02475701736889
"a22:b16",1.18919210413585,-1.03927338021251
"a22:b17",1.39488058106465,-1.1126427626568
"a22:b18",0.944672736738475,-0.948234645627547
"a22:b19",1.36597228603579,-1.07684376856505
"a22:b20",1.18437143733283,-1.00397539494423
"a22:posttest",1.82551021298771,-1.17670473673752
"a22:pretest",1.23208326588701,-1.06710016358899
"a23:b01",2.68503826254739,-1.2264770045956
"a23:b02",2.40898462501005,-1.14274702624224
"a23:b03",2.48444961802853,-1.15913765122321
"a23:b04",2.82053028769069,-1.28115034944729
"a23:b05",2.69829744061207,-1.26973087145631
"a23:b06",2.50850806180978,-1.19668900295102
"a23:b07",2.61398385790199,-1.23529851422481
"a23:b08",2.74256583642816,-1.29248200456653
"a23:b09",2.81745010068041,-1.26723500509603
"a23:b10",2.64638734595526,-1.25979557522428
"a23:b11",2.69973792160322,-1.25613219658428
"a23:b12",2.74621047020008,-1.21096620639149
"a23:b13",2.71941296575508,-1.17956419264902
"a23:b14",2.67212370589955,-1.20734904137051
"a23:b15",2.71278698193096,-1.23881649955625
"a23:b16",2.820559061713,-1.25764318230929
"a23:b17",2.76684812162677,-1.28102330364128
"a23:b18",2.81148092967308,-1.31167895730623
"a23:b19",2.58293979643893,-1.16912122810338
"a23:b20",2.71321347553379,-1.29363730850646
"a23:posttest",2.08679751611097,-0.923625858247247
"a23:pretest",2.43475246437857,-1.0904154866567
"a24:b01",1.94761364085747,-1.36757264819572
"a24:b02",2.23148252425956,-1.54792261273739
"a24:b03",-0.627455559694525,-0.379693580164847
"a24:b04",2.91890155131113,-1.87904529647332
"a24:b05",2.38364529036504,-1.67289135810935
"a24:b06",2.6215651982432,-1.75739645139282
"a24:b07",2.32124943933087,-1.60710232581551
"a24:b08",2.60815101935229,-1.73401640833651
"a24:b09",2.33097851828955,-1.59591731272398
"a24:b10",2.67201955334851,-1.80450059540683
"a24:b11",3.00198702615332,-1.89119759634787
"a24:b12",3.11885775685457,-1.92858479348445
"a24:b13",2.36769983572665,-1.62871073337821
"a24:b14",2.33852228067662,-1.62757317166888
"a24:b15",2.40098796502082,-1.63494837514859
"a24:b16",2.39063798370807,-1.67206991880651
"a24:b17",2.54705172381691,-1.76021777276434
"a24:b18",2.39550134326902,-1.64047010095623
"a24:b19",2.33186395545826,-1.6055849058376
"a24:b20",2.52656314794518,-1.68411420978249
"a24:posttest",2.56821197243795,-1.60471406526937
"a24:pretest",2.0651351558437,-1.47595823026159
"a26:b01",1.60772840635207,-0.833644495708608
"a26:b02",1.32314996866404,-0.683695388511044
"a26:b03",1.26928232057777,-0.641978325819138
"a26:b04",1.38820224262205,-0.701398460456674
"a26:b05",1.61681758883667,-0.790030786051876
"a26:b06",1.52603146459307,-0.776698609740751
"a26:b07",1.23523320687667,-0.663911379825941
"a26:b08",1.206170508556,-0.656602679611766
"a26:b09",1.47453270388979,-0.718414535675512
"a26:b10",1.37669226648193,-0.667058692353176
"a26:b11",1.32290480323433,-0.689693980455878
"a26:b12",1.45010809694252,-0.722004517751239
"a26:b13",1.50828202847715,-0.746285918155083
"a26:b14",1.42358539438402,-0.725705977806794
"a26:b15",1.7364781853342,-0.826781393123527
"a26:b16",1.433210159436,-0.690795129343679
"a26:b17",1.27756553774374,-0.677464998879567
"a26:b18",1.11168957358392,-0.582177607437766
"a26:b19",1.44097554005903,-0.737032992232863
"a26:b20",1.23792086720066,-0.66586953255437
"a26:posttest",3.19285967692368,-1.00215968901202
"a26:pretest",2.5799695671035,-1.36164170644919
"a27:b01",2.09671171034074,-0.858894971287038
"a27:b02",2.27172765558133,-0.962829015237749
"a27:b03",2.78289501020915,-1.26943874898743
"a27:b04",2.9408631626367,-1.34395550192062
"a27:b05",3.08145179915846,-1.40264334220438
"a27:b06",3.11038231272426,-1.46133436603204
"a27:b07",2.97451508928569,-1.38133043364838
"a27:b08",3.07435898504654,-1.42085266514644
"a27:b09",3.39992520287666,-1.58309151772656
"a27:b10",3.48347450584654,-1.64318851525354
"a27:b11",3.00956739221842,-1.38107223803206
"a27:b12",3.05488519699357,-1.39034639089995
"a27:b13",3.14359202346162,-1.4064007294638
"a27:b14",3.0905961352802,-1.3900543134757
"a27:b15",3.00752726279888,-1.32204547134394
"a27:b16",3.48997248362027,-1.55598936812514
"a27:b17",3.14158407940415,-1.3977354655032
"a27:b18",3.01406388650638,-1.30837945019684
"a27:b19",2.84728908304935,-1.24289735094089
"a27:b20",2.86624504222245,-1.28061968831145
"a27:posttest",2.54656584797838,-1.04323616604599
"a27:pretest",2.48704123445143,-0.986689945888398
"a28:b01",2.64295076518945,-1.54110220769131
"a28:b02",2.51850413080786,-1.52815669850628
"a28:b03",2.70400912695037,-1.59461399173065
"a28:b04",2.73188751615323,-1.58897361614513
"a28:b05",2.90979390047459,-1.69501364866579
"a28:b06",2.84678366438337,-1.67380589021751
"a28:b07",2.70479312581151,-1.62296315709503
