"","X.Intercept.","lgHz"
"a08:pretest",3.93326750875507,-1.91859168189011
"a09:b01",3.15392233238991,-1.34837860089072
"a09:b02",3.37015712928437,-1.4342147428616
"a09:b03",3.29492249059288,-1.43475149590698
"a09:b04",3.43577874167738,-1.49026836295829
"a09:b05",3.39183195649738,-1.4480293429657
"a09:b06",3.50914877348823,-1.50314650001601
"a09:b07",3.55538106932493,-1.50310091310731
"a09:b08",3.55498251396242,-1.49325971820663
"a09:b09",3.37771212131312,-1.39972832919646
"a09:b10",3.145238901799,-1.35839208446465
"a09:b11",3.35536314021531,-1.46037591075168
"a09:b12",3.64153694083072,-1.49924107684209
"a09:b13",3.50707889515492,-1.48595393728449
"a09:b14",3.17586902411363,-1.39135284863444
"a09:b15",3.26855171721494,-1.37498779583147
"a09:b16",3.16604316329326,-1.35161662694919
"a09:b17",3.36595419685744,-1.42538349006353
"a09:b18",3.36843925041209,-1.41036864237039
"a09:b19",3.24673774807077,-1.36307787432351
"a09:b20",3.41551178199074,-1.45631520323527
"a09:posttest",2.98665470491851,-1.15043491549969
"a09:pretest",3.09667512595764,-1.32360528574966
"a10:b01",3.42020356422309,-1.62321659302635
"a10:b02",3.57190496191236,-1.75306611667099
"a10:b03",3.82915895100059,-1.86126326948236
"a10:b04",3.76708043057265,-1.85581573119594
"a10:b05",3.95855840046504,-1.93004384876683
"a10:b06",3.9608164018469,-1.95060364533561
"a10:b07",3.89293350238462,-1.91575239997086
"a10:b08",3.90768596944926,-1.91844862527837
"a10:b09",3.857650086511,-1.9209229622842
"a10:b10",3.94214734819828,-1.89794004205133
"a10:b11",3.9416748472308,-1.92571867598218
"a10:b12",4.14000425115331,-2.04520337815081
"a10:b13",4.08575284210387,-2.01272234971486
"a10:b14",3.90692214151841,-1.9542451680719
"a10:b15",4.05255439360316,-1.98432799069949
"a10:b16",4.28834633058425,-2.10667503105621
"a10:b17",3.99020678440343,-1.96993662957177
"a10:b18",4.3502163312176,-2.10749838149429
"a10:b19",4.18571405046139,-2.05897090470842
"a10:b20",4.10984743156457,-2.03377660932926
"a10:posttest",3.51617223982568,-1.86195530322212
"a10:pretest",3.24688343240643,-1.71288647934755
"a11:b01",3.27776393807576,-1.2905996269237
"a11:b02",3.35922851673263,-1.361114730113
"a11:b03",3.57271168440033,-1.46728688099596
"a11:b04",3.52124986256552,-1.43434988485713
"a11:b05",3.47168322228283,-1.41408313018664
"a11:b06",3.20747874455413,-1.35429660830201
"a11:b07",3.62264484214188,-1.47805870767345
"a11:b08",3.69350146677271,-1.52110247885168
"a11:b09",3.49636002773387,-1.44381242444999
"a11:b10",3.58405069990384,-1.49191994146932
"a11:b11",3.45560508895778,-1.42183674793274
"a11:b12",3.8094104077189,-1.52299936643826
"a11:b13",3.54826131564971,-1.46375032971835
"a11:b14",3.64680537817525,-1.50297598440449
"a11:b15",3.71947788592703,-1.52002463210837
"a11:b16",3.69687033257978,-1.5209163179425
"a11:b17",3.59479152430297,-1.46292040953086
"a11:b18",3.68710099732801,-1.49860042497912
"a11:b19",3.58421138774614,-1.4739642546839
"a11:b20",3.547765171344,-1.42457727294436
"a11:posttest",3.22270087130448,-1.41259108266458
"a11:pretest",3.3939183057696,-1.488617074322
"a12:b01",3.86012288742033,-1.64439216465173
"a12:b02",3.81664655948436,-1.66517758280635
"a12:b03",3.56387833990674,-1.60997072771914
"a12:b04",3.60830717304259,-1.58867360941236
"a12:b05",3.65476906821685,-1.5935602019134
"a12:b06",3.77130318442308,-1.64711470624922
"a12:b07",3.56747214418673,-1.55905171278789
"a12:b08",3.5729249472096,-1.52518727586234
"a12:b09",3.46102783589424,-1.50347303645556
"a12:b10",3.62585918425089,-1.57694092132108
"a12:b11",3.44767853758833,-1.47089934354289
"a12:b12",3.85281062152,-1.66174748985638
"a12:b13",3.64101703198268,-1.57800057721799
"a12:b14",3.87489360308464,-1.68512205486418
"a12:b15",3.68275000096051,-1.64464895517747
"a12:b16",3.74154170720047,-1.60472707504456
"a12:b17",3.83863310643576,-1.62410471787087
"a12:b18",3.85629694783515,-1.65963301141875
"a12:b19",3.78660881131919,-1.63205625497656
"a12:b20",3.80826704280852,-1.61451915344974
"a12:posttest",3.29808684428346,-1.4503632980743
"a12:pretest",3.38499802716195,-1.46630652496981
"a13:b01",2.72818295244583,-1.01182939351077
"a13:b02",2.86632075142511,-1.12721094491677
"a13:b03",3.16598837100637,-1.30300056687833
"a13:b04",3.28835093676833,-1.35820287254164
"a13:b05",3.41084700776715,-1.42180336097653
"a13:b06",3.45722924453322,-1.44455253146468
"a13:b07",3.42649008853524,-1.42050780730765
"a13:b08",3.25903656650698,-1.33404716791551
"a13:b09",3.40873157106299,-1.40846559914359
"a13:b10",3.52493740705543,-1.48108762307725
"a13:b11",3.20213468742174,-1.2681669582007
"a13:b12",3.05008204075073,-1.24485975031113
"a13:b13",3.33480345923768,-1.38035103950728
"a13:b14",3.37227322946801,-1.38755042445624
"a13:b15",3.79459056067137,-1.62415577731706
"a13:b16",3.67903642995614,-1.5386416579749
"a13:b17",3.3011352302315,-1.3504780289995
"a13:b18",3.41648719417202,-1.43569217272276
"a13:b19",3.05504006644408,-1.22072369060953
"a13:b20",4.05156483354857,-1.71250509399779
"a13:posttest",4.40234256220425,-1.75138603446964
"a13:pretest",3.75900483521515,-1.62016391542506
"a14:b01",3.06352521587177,-1.27484109750732
"a14:b02",3.27102313399159,-1.34386457317681
"a14:b03",3.4734084703854,-1.4250025439768
"a14:b04",3.46092513721697,-1.43439628956811
"a14:b05",3.53731875480669,-1.48850140671357
"a14:b06",3.31110369722664,-1.38080784834076
"a14:b07",3.27763226578205,-1.37268735116416
"a14:b08",3.77017273738974,-1.57326543126041
"a14:b09",3.38631004128486,-1.40203864817136
"a14:b10",3.86397512294979,-1.58675044430423
"a14:b11",3.68044560395853,-1.53781515729389
"a14:b12",3.9257407056527,-1.60956182054614
"a14:b13",3.17800858755579,-1.34500179272717
"a14:b14",3.44300074190316,-1.43638536638336
"a14:b15",3.63869435906739,-1.54223740818576
"a14:b16",3.58960050693444,-1.53280106743969
"a14:b17",3.74128354354675,-1.56551142837502
"a14:b18",3.70669931442483,-1.54860414664612
"a14:b19",3.52664860144515,-1.51683946798815
"a14:b20",3.63454530402753,-1.51088295065078
"a14:posttest",2.60857441661256,-1.0137114573086
"a14:pretest",2.46370113140881,-0.996413933102617
"a15:b01",3.17325349870759,-1.44079602405812
"a15:b02",3.25452238824671,-1.52126703345614
"a15:b03",3.34477780597758,-1.61893650408632
"a15:b04",3.37304518119761,-1.64640034110971
"a15:b05",3.48979180571588,-1.67287889445982
"a15:b06",3.25822620913486,-1.60158617926304
"a15:b07",3.22102084030623,-1.55932112024721
"a15:b08",3.35950295370461,-1.64360437424174
"a15:b09",3.43896355033868,-1.64990328044156
"a15:b10",3.49321449138754,-1.73604694587075
"a15:b11",3.33321475072398,-1.64990659975557
"a15:b12",3.55908114032224,-1.73353280022278
"a15:b13",3.29879700353576,-1.58889203718808
"a15:b14",3.55744607245784,-1.71774905637645
"a15:b15",3.32596675261438,-1.64883513265218
"a15:b16",3.46658524136849,-1.68087551444228
"a15:b17",3.83042573211287,-1.90822089503183
"a15:b18",3.4692853163521,-1.73014014611841
"a15:b19",3.67687247782203,-1.73657009909588
"a15:b20",3.45331701912782,-1.68047324081862
"a15:posttest",3.4569552434843,-1.43623686358831
"a15:pretest",4.00932878992661,-1.9138166123085
"a16:b01",3.85182047831935,-1.72255408019819
"a16:b02",4.04375326372346,-1.81254992498751
"a16:b03",4.02194894665878,-1.76831925747817
"a16:b04",3.79170597048708,-1.65827371087134
"a16:b05",4.05949213390688,-1.8080979700798
"a16:b06",4.23844323857884,-1.882479582434
"a16:b07",4.33094972316277,-1.92824185195935
"a16:b08",4.08575942246877,-1.88754178738382
"a16:b09",4.30289417901389,-1.90899907668542
"a16:b10",4.33367930881607,-1.91572788696754
"a16:b11",4.19415944830866,-1.87281233797559
"a16:b12",4.36647879268386,-1.9609957935339
"a16:b13",4.38293152418074,-1.93723580705544
"a16:b14",4.41827286978173,-1.94119075066508
"a16:b15",4.21207761998614,-1.89496170872547
"a16:b16",4.52165308927035,-2.00495502465677
"a16:b17",4.32489880668181,-1.93075139286365
"a16:b18",4.18254539544873,-1.86114102098062
"a16:b19",4.25100015200752,-1.94066643876909
"a16:b20",4.73396226974614,-2.0969879598651
"a16:posttest",3.39219037095985,-1.52600774345016
"a16:pretest",3.11544250366573,-1.52282764038928
"a17:b01",3.98369924476801,-1.80361696275217
"a17:b02",3.97312677897476,-1.79053391775831
"a17:b03",3.89674702921214,-1.73154994175603
"a17:b04",3.87482447515857,-1.71219777740231
"a17:b05",3.86619672968369,-1.73437051905066
"a17:b06",3.93888120713525,-1.74668364054064
"a17:b07",4.15980509889334,-1.84879024233477
"a17:b08",3.95819871916956,-1.7502523515178
"a17:b09",3.9581114614368,-1.7490649843203
"a17:b10",4.22360483778247,-1.89295098970196
"a17:b11",4.21440651334898,-1.87611997730157
"a17:b12",4.08151329113615,-1.80726609204374
"a17:b13",4.04172130987914,-1.78056571944821
"a17:b14",4.08075936276935,-1.80293117060021
"a17:b15",4.23115255910564,-1.85925199847775
"a17:b16",4.19391909469917,-1.83913276848867
"a17:b17",4.31098356337367,-1.85935392227621
"a17:b18",4.13828876450451,-1.81130733808828
"a17:b19",4.05862582195007,-1.77734088346651
"a17:b20",4.17377779459512,-1.80168793340137
"a17:posttest",3.86124619486652,-1.83591921898686
"a17:pretest",3.60631176365327,-1.76562016435359
"a18:b01",3.77756245692483,-1.59585589266377
"a18:b02",4.03304210753954,-1.71624599249776
"a18:b03",4.02849561949738,-1.74829626192368
"a18:b04",3.97239418130975,-1.71527270957089
"a18:b05",4.23858986111609,-1.81798647901059
"a18:b06",4.18613534125893,-1.83518234687752
"a18:b07",4.26988965113626,-1.86559303182173
"a18:b08",3.94405657798222,-1.77256673107515
"a18:b09",4.3945681498413,-1.93787800715854
"a18:b10",3.98029897336553,-1.75673074085859
"a18:b11",4.27182880114005,-1.86724288725213
"a18:b12",4.18947806007336,-1.85907813282264
"a18:b13",4.26741682923394,-1.87376010453341
"a18:b14",4.10527810127296,-1.82605367960589
"a18:b15",4.21758473441725,-1.8589193649993
"a18:b16",4.25836442212927,-1.85180573424189
"a18:b17",4.22209378484099,-1.85540427076127
"a18:b18",4.09788811058687,-1.80402027956928
"a18:b19",4.12500990418529,-1.82033321837992
"a18:b20",4.11773964210176,-1.80925822924929
"a18:posttest",4.46721565991865,-1.81858189668691
"a18:pretest",4.2783810769172,-1.81666694883382
"a19:b01",4.39042610789508,-1.97746181667824
"a19:b02",4.65060066041356,-2.09025799429798
"a19:b03",4.57836590832492,-2.06733885195421
"a19:b04",4.56310275874761,-2.03131716106353
"a19:b05",4.5121130090465,-2.06957506325066
"a19:b06",4.95185235278809,-2.19007413798672
"a19:b07",4.5316449955584,-2.0517666125605
"a19:b08",4.46270892270659,-2.06840864663276
"a19:b09",4.6930728970777,-2.0976346595168
"a19:b10",4.89280109794769,-2.1828249290798
"a19:b11",4.97297469725582,-2.18606447526919
"a19:b12",4.69739012876178,-2.10722430527704
"a19:b13",4.57930732493712,-2.04558289843076
"a19:b14",4.68789110219347,-2.08065097971564
"a19:b15",5.32179122647061,-2.29806613336909
"a19:b16",4.79511947007369,-2.12004264745515
"a19:b17",5.05946226683904,-2.21837430617124
"a19:b18",4.80858541845,-2.14451678663504
"a19:b19",4.78437354751421,-2.12603142084475
"a19:b20",4.64418662524301,-2.11747878906248
"a19:posttest",4.51655263085127,-2.00513623954107
"a19:pretest",4.45620891479763,-2.07736976405889
"a20:b01",4.21684242506537,-1.6908166481042
"a20:b02",3.76882047899495,-1.6187412193682
"a20:b03",3.81788799934533,-1.59816860248714
"a20:b04",3.82536886012267,-1.6659096119712
"a20:b05",3.73445193422537,-1.58141955961584
"a20:b06",3.88136495844956,-1.67762737953977
"a20:b07",3.66206899986741,-1.60165774129925
"a20:b08",3.93395574624778,-1.70960538642547
"a20:b09",3.81860611402988,-1.68691735426175
"a20:b10",3.71850310128597,-1.66723910025364
"a20:b11",4.20171880048119,-1.75992880215376
"a20:b12",3.87256251887853,-1.67304082180792
"a20:b13",3.98262537069686,-1.74196375404722
"a20:b14",3.8543208430416,-1.68516834641091
"a20:b15",3.69314053281076,-1.58772660797842
"a20:b16",3.91476873478748,-1.69128077541696
"a20:b17",4.23001707626709,-1.80906292460042
"a20:b18",3.92229859862342,-1.65981878456654
"a20:b19",3.81330468988438,-1.6202327781966
"a20:b20",4.10383165026107,-1.76605105281245
"a20:posttest",3.92643566100463,-1.58568883882435
"a20:pretest",4.19958779238641,-1.76036662319978
"a21:b01",2.8515803248219,-1.40422397516475
"a21:b02",2.91353268322371,-1.40090962710786
"a21:b03",3.12337623595607,-1.48462771619829
"a21:b04",3.2960043930416,-1.59538156395489
"a21:b05",3.07136693705578,-1.52068474382748
"a21:b06",2.96852891731885,-1.48161625422928
"a21:b07",3.17077106335817,-1.60357307466718
"a21:b08",3.07234222236013,-1.53524785547831
"a21:b09",3.3757560792644,-1.64962650952347
"a21:b10",3.35389067646968,-1.59984304207151
"a21:b11",3.1368701435275,-1.53823933361737
"a21:b12",3.17107927560409,-1.56954975848853
"a21:b13",3.3476697004577,-1.61497084099632
"a21:b14",3.6078174171249,-1.73409911044626
"a21:b15",3.30276663454282,-1.6120455470882
"a21:b16",3.04022137259295,-1.53710600816108
"a21:b17",3.38199233452898,-1.64486506285535
"a21:b18",3.53040976843065,-1.7229390402175
"a21:b19",3.30311896425339,-1.61401233945854
"a21:b20",3.37900432162077,-1.62208039506923
"a21:posttest",2.40757335960906,-1.27782224490248
"a21:pretest",2.43713900866155,-1.2589588803507
"a22:b01",2.79889948625361,-1.4900628942793
"a22:b02",2.72277481541836,-1.4133248179903
"a22:b03",3.00126853174317,-1.59914988854932
"a22:b04",2.85653538992107,-1.53427354764236
"a22:b05",2.76791776885969,-1.46263856527146
"a22:b06",3.0031530695241,-1.65160435627894
"a22:b07",2.88114748462258,-1.59674576235115
"a22:b08",3.18695540797552,-1.68972463675515
"a22:b09",2.86914911141349,-1.55516437416395
"a22:b10",3.22768331265993,-1.72011520967145
"a22:b11",2.77697913105136,-1.50783215230465
"a22:b12",3.09279185246613,-1.62348785336399
"a22:b13",3.06039972872309,-1.61958953633397
"a22:b14",3.16142932696849,-1.69974345698399
"a22:b15",3.08289342064623,-1.68156327168575
"a22:b16",3.06713746388763,-1.69658137051144
"a22:b17",3.25471625169846,-1.73159401360247
"a22:b18",2.78459772967835,-1.55278163765222
"a22:b19",3.1168437069328,-1.67741326264646
"a22:b20",3.25684422153798,-1.73537526195081
"a22:posttest",2.65334642283079,-1.40830414102804
"a22:pretest",2.30200248851002,-1.2794461470257
"a23:b01",3.35068029353962,-1.35903953622753
"a23:b02",3.21085644109184,-1.34955972588072
"a23:b03",3.24198543025166,-1.35207189593851
"a23:b04",3.53167074782393,-1.45538103876454
"a23:b05",3.47884580573367,-1.46171016850267
"a23:b06",3.32719055531768,-1.43226912508942
"a23:b07",3.46588369810027,-1.48107177842831
"a23:b08",3.57479531966551,-1.52527254301205
"a23:b09",3.54154054194959,-1.47082241391137
"a23:b10",3.51123761894145,-1.50385025369067
"a23:b11",3.63209878839002,-1.5468336667299
"a23:b12",3.49232490498524,-1.39661189472898
"a23:b13",3.49984011567928,-1.38141583780743
"a23:b14",3.43784764126626,-1.41014249041109
"a23:b15",3.46550792346016,-1.4439780336678
"a23:b16",3.4830658706564,-1.40986140341602
"a23:b17",3.54326363364524,-1.48818028466461
"a23:b18",3.60305288593457,-1.50656544512739
"a23:b19",3.48129947730512,-1.41759435547765
"a23:b20",3.54287756561783,-1.51773898856474
"a23:posttest",3.1244079176071,-1.20143666713438
"a23:pretest",3.42061868736715,-1.3388536015993
"a24:b01",2.77459387268878,-1.3961752792943
"a24:b02",3.14195550971346,-1.61758332642735
"a24:b03",0.0736167432205668,-0.401552289383647
"a24:b04",3.8642441617996,-1.95732270382776
"a24:b05",3.30292353501563,-1.72779599002675
"a24:b06",3.66685418535187,-1.87504231660698
"a24:b07",3.45246348255686,-1.76650151069394
"a24:b08",3.68688646686262,-1.87765042565275
"a24:b09",3.16230695266942,-1.62095282210329
"a24:b10",3.75616697245771,-1.95792592809024
"a24:b11",4.00515577383609,-1.97149746470342
"a24:b12",4.24826968146717,-2.10454563204665
"a24:b13",3.27269376552651,-1.67990524880685
"a24:b14",3.2063389807927,-1.64334510141012
"a24:b15",3.32161449217321,-1.69683441771018
"a24:b16",3.42422579035428,-1.78137925027578
"a24:b17",3.52814529040232,-1.84739131648058
"a24:b18",3.31639590459312,-1.67978448325313
"a24:b19",3.24702243334754,-1.65401840335388
"a24:b20",3.4925705438098,-1.74552504947055
"a24:posttest",2.99569292589454,-1.5930700927372
"a24:pretest",2.87843234300165,-1.50077629240917
"a26:b01",3.77136866640868,-1.75155866400722
"a26:b02",3.63957269359016,-1.69320027010144
"a26:b03",3.52192478950157,-1.62255935477932
"a26:b04",3.7028147041506,-1.70946758675169
"a26:b05",3.88214636335174,-1.77136914741728
"a26:b06",3.74775508667886,-1.72359864240614
"a26:b07",3.55281144735518,-1.65180319492663
"a26:b08",3.53123343375741,-1.63366000499196
"a26:b09",3.7127094701601,-1.67826954282099
"a26:b10",3.64529184534439,-1.66058346865602
"a26:b11",3.92875562107645,-1.77433832098536
"a26:b12",3.91658106197822,-1.73785778756497
"a26:b13",4.01045192752394,-1.78491612778502
"a26:b14",3.6943577870275,-1.69220204903361
"a26:b15",3.97382156145345,-1.77262387369098
"a26:b16",3.74225320338671,-1.7063333355652
"a26:b17",3.54286592008032,-1.63993526163584
"a26:b18",3.60054447050936,-1.6806899324624
"a26:b19",3.79019955300013,-1.72112424794212
"a26:b20",3.69629215450454,-1.69508832523252
"a26:posttest",3.41390384283746,-1.41563361368043
"a26:pretest",3.96908599194774,-1.84100179014311
"a27:b01",3.72260810195912,-1.45259461262293
"a27:b02",3.79792759856922,-1.54471801096102
"a27:b03",3.89151811971432,-1.62025944391327
"a27:b04",3.99132701562175,-1.64659099783281
"a27:b05",3.83397115530173,-1.56131101075077
"a27:b06",3.87346813746626,-1.60625722495819
"a27:b07",3.77660690387254,-1.55074840097109
"a27:b08",3.85189706397141,-1.59145201131349
"a27:b09",3.93352068873643,-1.62545308831633
"a27:b10",4.12961093501205,-1.7241947911628
"a27:b11",3.70310206068583,-1.51722416856728
"a27:b12",3.91104113593009,-1.60386317015751
"a27:b13",3.96410421801788,-1.63404409399539
"a27:b14",3.9056454303853,-1.61490555899817
"a27:b15",3.95486913317558,-1.60829865062655
"a27:b16",4.22718511292551,-1.7460812398477
"a27:b17",3.89626473568046,-1.62089026756334
"a27:b18",3.99801743008519,-1.61877213421733
"a27:b19",3.86538982224017,-1.57570380153256
"a27:b20",3.93214859862504,-1.62473700330808
"a27:posttest",3.62866762850432,-1.2382737802662
"a27:pretest",3.70817014762934,-1.27498492593432
"a28:b01",4.14082932312156,-1.87746917650774
"a28:b02",4.21903219330971,-1.95228069244948
"a28:b03",4.52532366187948,-2.09344163874855
"a28:b04",4.7183978671187,-2.16486605096146
"a28:b05",4.64196625404755,-2.12431826672348
"a28:b06",4.62541315452214,-2.14953505902907
"a28:b07",4.76400052267849,-2.22396158811723
"a28:b08",4.63515099809075,-2.1655051844083
"a28:b09",4.45172781892468,-2.07694644777864
"a28:b10",4.5750548058902,-2.15299010389778
"a28:b11",4.7628265258205,-2.21364126777647
"a28:b12",4.66255700856728,-2.20820603303508
"a28:b13",4.52627983548786,-2.09567270689385
"a28:b14",4.47141017999063,-2.10892209250829
"a28:b15",4.56440186194503,-2.13839687095111
"a28:b16",4.58476698911973,-2.17801324970032
"a28:b17",4.63563952701801,-2.1520542549546
"a28:b18",5.71559032713581,-2.47218428534971
"a28:b19",4.85075594182345,-2.27091242765649
"a28:b20",4.98487994428231,-2.27820834780061
"a28:posttest",4.01500460906472,-1.9952775894912
"a28:pretest",3.96974935942567,-1.933890613214
"a29:b01",3.36584072213404,-1.3741649671757
"a29:b02",3.24006882263809,-1.27578606971211
"a29:b03",3.20555603858856,-1.30469165273765
"a29:b04",3.40982028063267,-1.37137757516542
"a29:b05",3.32240303259839,-1.31430705214525
"a29:b06",3.15628311653097,-1.27963903265117
"a29:b07",3.01045901781976,-1.24541457232211
"a29:b08",3.4262405573152,-1.37704104993907
"a29:b09",3.20786508059466,-1.25666982980418
"a29:b10",3.41953739269105,-1.36762960291491
"a29:b11",3.36744840636341,-1.3212473815755
"a29:b12",3.7682878944327,-1.50289499455534
"a29:b13",3.65884104294149,-1.49100311771621
"a29:b14",3.5749027932825,-1.43643419549228
"a29:b15",3.29222345498569,-1.34985177631162
