subID,time,block,difficulty,diffQ,diff,intercept_frontal,lgHz_frontal,intercept_central,lgHz_central,intercept_parietal,lgHz_parietal,intercept_occipital,lgHz_occipital,offset_frontal,slope_frontal,offset_central,slope_central,offset_parietal,slope_parietal,offset_occipital,slope_occipital
a16,prac,b12,E1,Q3,7,2.998800062,-1.678320929,4.366478793,-1.960995794,3.953580403,-1.823230416,3.338596401,-1.453042319,1.177809619,1.585944488,1.713136316,1.832633891,1.625445835,1.78066008,1.432334472,1.507622479
a16,prac,b13,E1,Q3,7,2.709088879,-1.524850644,4.382931524,-1.937235807,3.938758956,-1.790442334,3.425339429,-1.4777951,1.04103194,1.424510535,1.708275825,1.821757618,1.647909325,1.800904111,1.529625649,1.575301458
a16,prac,b14,E1,Q3,7,2.696945023,-1.503415123,4.41827287,-1.941190751,4.000345223,-1.802355762,3.355684342,-1.441260647,1.167349962,1.498481544,1.857270745,1.972526482,1.69117543,1.834244532,1.508562645,1.535725246
a16,prac,b15,E1,Q3,7,2.778698502,-1.588021558,4.21207762,-1.894961709,3.896415797,-1.788848537,3.44600636,-1.49621903,1.112077852,1.52052992,1.742321263,1.850583765,1.713730301,1.834559701,1.470407698,1.519196987
a16,prac,b16,E1,Q3,7,2.955800267,-1.661263761,4.521653089,-2.004955025,4.033999698,-1.834808552,3.32299304,-1.438362347,1.238468246,1.64867165,1.871209141,1.947879868,1.728093345,1.841676164,1.497703241,1.550482134
a16,prac,b17,E1,Q3,7,2.745274716,-1.570022344,4.324898807,-1.930751393,3.974333624,-1.81165496,3.444222104,-1.482360493,1.116471356,1.538949538,1.854877419,1.974952352,1.689572788,1.820291735,1.517493396,1.584636203
a16,prac,b18,E1,Q3,7,2.759676359,-1.580331409,4.182545395,-1.861141021,3.822665663,-1.747615583,3.353703923,-1.455242493,1.046036,1.461656801,1.615267158,1.723274999,1.545697683,1.688474653,1.496786461,1.544260125
a16,prac,b19,E1,Q3,7,2.942224651,-1.683815858,4.251000152,-1.940666439,3.807961652,-1.759762206,3.171758978,-1.38249782,1.154945779,1.596444041,1.756084216,1.913498641,1.631903976,1.790039484,1.40796086,1.474980435
a16,prac,b20,E2,Q3,8,3.080849283,-1.711926989,4.73396227,-2.09698796,4.274196834,-1.936116582,3.497168243,-1.509545404,1.402341602,1.783411161,1.896392806,1.97989174,1.782106831,1.894969507,1.56844074,1.600284733
a16,ave_prac,ave_prac,,,,2.708056777,-1.521028332,4.232421332,-1.886724168,3.873055726,-1.772419759,3.360753284,-1.447841679,1.071548542,1.442543763,1.690614387,1.796373627,1.63267128,1.764172236,1.477505226,1.519816907
a16,rest,posttest,,,,2.758319946,-1.517247825,3.392190371,-1.526007743,3.343722204,-1.543156954,3.118097629,-1.403129975,1.201391151,1.52015808,1.323149979,1.505431873,1.473733435,1.623090122,1.35774306,1.473238796
a16,rest,pretest,,,,2.31036304,-1.461057067,3.115442504,-1.52282764,3.168765324,-1.520815996,3.09504276,-1.307165125,0.959110661,1.430074596,1.266365136,1.462002032,1.323392421,1.511267812,1.30961002,1.357350992
a17,prac,b01,N1,Q1,1,3.883900559,-1.800645566,3.983699245,-1.803616963,3.787277589,-1.735118304,3.377484852,-1.598358109,1.707694115,1.812779884,1.263855249,1.442824396,1.560038711,1.675427502,1.466133471,1.658956291
a17,prac,b02,N2,Q1,2,3.735962327,-1.749784848,3.973126779,-1.790533918,3.707377739,-1.700753685,3.268875572,-1.55680244,1.634832819,1.753387828,1.498910109,1.617567267,1.510256662,1.630085752,1.367402286,1.523757278
a17,prac,b03,N2,Q1,2,3.625516476,-1.680588765,3.896747029,-1.731549942,3.625937893,-1.652146291,3.145450964,-1.508557087,1.592488662,1.691365559,1.447969626,1.546626815,1.556272705,1.630761814,1.352133185,1.493441578
a17,prac,b04,N2,Q1,2,3.790484976,-1.72620578,3.874824475,-1.712197777,3.556353189,-1.598735427,3.140236354,-1.472326113,1.665299856,1.736771328,1.43087326,1.516433165,1.25857321,1.371988462,1.372488815,1.530442508
a17,prac,b05,N3,Q1,3,3.744691933,-1.739591432,3.86619673,-1.734370519,3.651359988,-1.652851152,3.263945119,-1.524863477,1.6577812,1.764913282,1.460166121,1.574691687,1.617051631,1.776516608,1.284619684,1.43163822
a17,prac,b06,P1,Q2,4,3.754898413,-1.732874741,3.938881207,-1.746683641,3.655290145,-1.649006033,3.167759162,-1.512058965,1.652565732,1.7470046,1.420914469,1.527322492,1.582277705,1.641920949,1.264757348,1.431671899
a17,prac,b07,P1,Q2,4,3.944511556,-1.824574915,4.159805099,-1.848790242,3.847458497,-1.747844255,3.243704771,-1.559834672,1.46209419,1.634996576,1.492765062,1.617659191,1.435227301,1.57509555,1.413716775,1.564726681
a17,prac,b08,P1,Q2,4,3.740030563,-1.73627545,3.958198719,-1.750252352,3.642358325,-1.646635217,3.046207639,-1.457898113,1.653362415,1.758889615,1.42185573,1.525839239,1.687848238,1.777867835,1.227252836,1.394998663
a17,prac,b09,P2,Q2,5,3.704528035,-1.724776182,3.958111461,-1.749064984,3.613462461,-1.637437441,3.038959011,-1.466233659,1.630796783,1.739542325,1.67410954,1.801724356,1.101567167,1.314991853,1.120829524,1.377530723
a17,prac,b10,P3,Q2,6,3.970997816,-1.864029322,4.223604838,-1.89295099,3.848891594,-1.770654227,3.280815414,-1.591280375,1.51744451,1.708349573,1.622542664,1.77528279,1.530168966,1.726176374,1.473633026,1.663819255
a17,prac,b11,P3,Q2,6,3.75637089,-1.769919482,4.214406513,-1.876119977,3.867981039,-1.753640899,3.325416649,-1.572756223,1.364492539,1.56375784,1.849193277,1.890011684,1.888873412,2.012364331,1.597959646,1.805338597
a17,prac,b12,P3,Q2,6,3.759266831,-1.772508968,4.081513291,-1.807266092,3.761724855,-1.711108916,3.302115907,-1.583642731,1.398473679,1.586224552,1.594870221,1.669112344,1.765256471,1.901273558,1.437031977,1.585223436
a17,prac,b13,E1,Q3,7,3.83120741,-1.769587578,4.04172131,-1.780565719,3.793795274,-1.701849492,3.162270985,-1.515007909,1.672396626,1.76790744,1.460785968,1.545370619,1.746797175,1.84429014,1.453225026,1.678057507
a17,prac,b14,E1,Q3,7,3.734207323,-1.745904146,4.080759363,-1.802931171,3.729098698,-1.675438346,3.072950572,-1.467261758,1.401085415,1.568384708,1.522434019,1.607480576,1.349368725,1.482674647,1.445092946,1.608776631
a17,prac,b15,E1,Q3,7,3.922423538,-1.799818019,4.231152559,-1.859251998,3.837988122,-1.726540363,3.283259942,-1.532302648,1.715905511,1.801771443,1.545285234,1.631898944,1.533715914,1.678476421,1.430787571,1.591539938
a17,prac,b16,E1,Q3,7,3.824633955,-1.775202175,4.193919095,-1.839132768,3.904638863,-1.73407759,3.228800411,-1.525963867,1.398320041,1.576099383,1.644817449,1.789331682,1.442120703,1.543272427,1.281630507,1.43945232
a17,prac,b17,E2,Q3,8,4.004383011,-1.807936251,4.310983563,-1.859353922,4.010125987,-1.757465289,3.455159245,-1.590008204,1.518081258,1.633993512,1.580689646,1.636516198,1.582212306,1.694250909,1.522815066,1.65199374
a17,prac,b18,E2,Q3,8,3.878172523,-1.777985045,4.138288765,-1.811307338,3.845339017,-1.706506036,3.185646733,-1.500362996,1.712665848,1.798542522,1.806432128,1.814591316,1.620175491,1.767454654,1.144453168,1.366067733
a17,prac,b19,E2,Q3,8,3.495285764,-1.632908824,4.058625822,-1.777340883,3.800235891,-1.691026258,3.284147901,-1.533823233,0.974189078,1.265404636,1.640747481,1.789551894,1.649959007,1.68623514,1.421574428,1.526885185
a17,prac,b20,E3,Q3,9,3.795165737,-1.725380071,4.173777795,-1.801687933,3.822949282,-1.689791572,3.168576233,-1.468338562,1.525302733,1.707562455,1.640363074,1.737323519,1.781465733,1.854561145,1.148513026,1.339034024
a17,ave_prac,ave_prac,,,,3.794831982,-1.757824878,4.067917183,-1.798748456,3.765482222,-1.69693134,3.222089172,-1.526884057,1.542763651,1.680882453,1.550979016,1.652858009,1.559961362,1.679284304,1.361302516,1.53316761
a17,rest,posttest,,,,3.587513788,-1.846248668,3.861246195,-1.835919219,3.698336892,-1.74456075,3.241093196,-1.632390207,1.187191508,1.579483028,1.393707721,1.64483928,1.506984261,1.775018692,1.455555345,1.778969907
a17,rest,pretest,,,,3.246266486,-1.760543776,3.606311764,-1.765620164,3.468437543,-1.705767934,3.075632936,-1.603600698,1.19532055,1.617230496,1.385098488,1.694057612,1.423260247,1.732399788,1.387817382,1.733372723
a18,prac,b01,N1,Q1,1,2.222302684,-1.043189323,3.777562457,-1.595855893,3.879133255,-1.742224108,3.691161897,-1.605530624,0.931146991,1.005911114,1.738028759,1.71383046,1.650457602,1.744010782,1.613577262,1.68268713
a18,prac,b02,N2,Q1,2,2.670669823,-1.244361561,4.033042108,-1.716245992,4.160451771,-1.847406176,3.841274075,-1.652045714,1.13292239,1.211514675,1.586465562,1.588672935,1.877624815,1.933254763,1.68720785,1.72885172
a18,prac,b03,N2,Q1,2,2.745987747,-1.311157454,4.028495619,-1.748296262,4.210308525,-1.891165727,4.017710641,-1.735140837,0.941621132,1.1103575,1.780360533,1.817443534,1.819677817,1.916090331,1.743290592,1.803187474
a18,prac,b04,N3,Q1,3,2.816632876,-1.343497388,3.972394181,-1.71527271,4.067513832,-1.802258556,3.808523216,-1.603521454,1.479427563,1.661023742,1.692459582,1.719071834,1.751262367,1.816153375,1.655779096,1.665474657
a18,prac,b05,N3,Q1,3,2.972569842,-1.391223546,4.238589861,-1.817986479,4.265503603,-1.879688391,3.896254013,-1.665252465,1.288901997,1.384435719,1.863959999,1.86922312,1.810623848,1.892820136,1.659797675,1.717851932
a18,prac,b06,P1,Q2,4,3.053964352,-1.477798122,4.186135341,-1.835182347,4.177936871,-1.886148555,3.822118175,-1.651265464,1.337348896,1.485689041,1.763028796,1.838516373,1.80098412,1.923201158,1.680094349,1.730756431
a18,prac,b07,P1,Q2,4,3.557099711,-1.745472779,4.269889651,-1.865593032,4.203826088,-1.883653737,3.790702761,-1.617877927,1.490244313,1.710909913,1.784573381,1.830694913,1.76166848,1.868287417,1.631400701,1.669505726
a18,prac,b08,P1,Q2,4,2.904998983,-1.475025368,3.944056578,-1.772566731,3.945871604,-1.786848218,3.672479427,-1.608741354,1.25058034,1.459367085,1.593752007,1.691710437,1.628614514,1.762331404,1.602421498,1.684124951
a18,prac,b09,P1,Q2,4,3.442654405,-1.688918071,4.39456815,-1.937878007,4.357961055,-1.970752255,3.963089651,-1.726426285,1.377967322,1.602803312,1.844445478,1.915785367,1.86324025,2.01578912,1.771361135,1.865252696
a18,prac,b10,P2,Q2,5,3.042338464,-1.511236333,3.980298973,-1.756730741,3.931577539,-1.759138274,3.540938443,-1.527798729,1.322621378,1.508445267,1.726040697,1.793975108,1.757537013,1.860906686,1.518009776,1.56224903
a18,prac,b11,P2,Q2,5,3.395946768,-1.660674086,4.271828801,-1.867242887,4.200756358,-1.848841771,3.908412014,-1.656264992,1.012312036,1.329151317,1.815679728,1.8744814,1.822198648,1.880656559,1.702279669,1.720516988
a18,prac,b12,P2,Q2,5,3.303442379,-1.646512663,4.18947806,-1.859078133,4.2072621,-1.875694743,3.849036414,-1.658444884,1.444687212,1.651650621,1.69792489,1.793943156,1.745131232,1.861482373,1.676362081,1.734092673
a18,prac,b13,P2,Q2,5,3.530509488,-1.721509926,4.267416829,-1.873760105,4.151109401,-1.840004966,3.940588175,-1.663717282,1.378679529,1.617085258,1.760852091,1.83316915,1.759125249,1.834494577,1.677109519,1.695957043
a18,prac,b14,P2,Q2,5,3.382062215,-1.706562099,4.105278101,-1.82605368,4.01037419,-1.786927825,3.714669072,-1.583695733,1.338387064,1.620100514,1.633196041,1.738680437,1.700755234,1.784849989,1.59781689,1.624241992
a18,prac,b15,P2,Q2,5,3.530501055,-1.743109138,4.217584734,-1.858919365,4.108813542,-1.853015905,3.799685094,-1.640784481,1.732904855,1.978868217,1.761826902,1.823457746,1.776964922,1.882727144,1.671318034,1.747816665
a18,prac,b16,P3,Q2,6,3.297054245,-1.599573239,4.258364422,-1.851805734,4.276216293,-1.900353898,3.9238243,-1.688718912,1.35964353,1.551936269,1.734639116,1.792319327,1.764055506,1.870729916,1.6705145,1.738414018
a18,prac,b17,P3,Q2,6,3.02484935,-1.451489309,4.222093785,-1.855404271,4.33923828,-1.919939297,4.05421657,-1.721658231,1.459407015,1.624493188,1.720564856,1.78689118,1.840696246,1.928603584,1.761275437,1.802618313
a18,prac,b18,P3,Q2,6,3.067901724,-1.511138351,4.097888111,-1.80402028,4.165818812,-1.857617575,3.969838587,-1.702855007,1.343750515,1.519514586,1.811124186,1.851043502,1.856428012,1.943619226,1.753407004,1.791487317
a18,prac,b19,P2,Q2,5,3.361671281,-1.673705184,4.125009904,-1.820333218,4.009698143,-1.801486995,3.798057375,-1.619135804,1.324857304,1.57828857,1.790801274,1.879261332,1.662380606,1.778740606,1.61857112,1.688011973
a18,prac,b20,P2,Q2,5,3.412670713,-1.703173756,4.117739642,-1.809258229,4.096409965,-1.817670993,3.822148544,-1.64361698,1.472423982,1.706404358,1.787283056,1.841162923,1.765529429,1.857272581,1.642846993,1.700028383
a18,ave_prac,ave_prac,,,,3.136791405,-1.532466385,4.134885765,-1.809374205,4.138289061,-1.847541898,3.841236422,-1.648624658,1.320991768,1.515897513,1.744350347,1.799666712,1.770747796,1.867801086,1.666722059,1.717656356
a18,rest,posttest,,,,3.424689758,-1.54331906,4.46721566,-1.818581897,4.9591512,-1.983601442,4.901526538,-1.833381847,1.236827647,1.399119179,1.60987085,1.651641242,1.817092771,1.887377589,1.877294464,1.771684724
a18,rest,pretest,,,,3.384052042,-1.713934196,4.278381077,-1.816666949,4.78437243,-2.026354064,4.584405389,-1.801208905,1.278171719,1.602256212,1.643221777,1.728241958,1.725509065,1.893415234,1.718219095,1.719918208
a19,prac,b01,N1,Q1,1,3.437174002,-1.658373397,4.390426108,-1.977461817,4.340338506,-1.917034482,4.161352147,-1.822574779,1.511598315,1.672168276,1.923704966,2.093529459,1.98546718,2.101041578,1.732074057,1.8229406
a19,prac,b02,P1,Q2,4,3.831246428,-1.855093963,4.65060066,-2.090257994,4.512453618,-1.999492666,4.270659582,-1.889026983,1.608692589,1.823047054,1.831739828,1.988065384,1.895748039,2.010767566,1.83364081,1.921153637
a19,prac,b03,N3,Q1,3,3.686456129,-1.847236239,4.578365908,-2.067338852,4.558622106,-2.021014763,4.444213536,-1.950412478,1.520460175,1.798233494,1.921424348,2.123798628,1.953089421,2.063886286,1.893403695,1.984338496
a19,prac,b04,P2,Q2,5,3.678892483,-1.788997173,4.563102759,-2.031317161,4.512476676,-1.991428916,4.253926806,-1.880574721,1.492839149,1.712419012,1.734256656,1.87712005,1.958128461,2.039565569,1.803207314,1.924688015
a19,prac,b05,N3,Q1,3,3.771367636,-1.90518109,4.512113009,-2.069575063,4.456520155,-2.0089227,4.273849229,-1.912581927,1.497884496,1.820303918,1.73573263,1.949688767,1.821310787,1.993655372,1.843087857,1.967374013
a19,prac,b06,E1,Q3,7,3.996553182,-1.905474452,4.951852353,-2.190074138,4.885470882,-2.144625881,4.65277959,-2.0362639,1.665258354,1.857494183,2.169946537,2.306249875,2.18477132,2.235959693,2.033965489,2.090051403
a19,prac,b07,P3,Q2,6,3.719612137,-1.860460595,4.531644996,-2.051766613,4.372262235,-1.954434111,4.271709001,-1.893601871,1.528744639,1.810998479,1.87231896,2.065785945,1.780428771,1.927133153,1.809506911,1.920072731
a19,prac,b08,N1,Q1,1,3.68931809,-1.897704327,4.462708923,-2.068408647,4.401230894,-1.998246825,4.2692249,-1.918687789,1.478120298,1.826507103,1.822215009,2.086434196,1.893233342,2.056618589,1.802693297,1.950508116
a19,prac,b09,P1,Q2,4,3.942839139,-1.934019914,4.693072897,-2.09763466,4.605376529,-2.042372963,4.406975922,-1.942967055,1.570750605,1.848213677,1.927134031,2.104985325,1.860027961,2.004063404,1.870087115,1.987860204
a19,prac,b10,E3,Q3,9,4.015719175,-1.949438129,4.892801098,-2.182824929,4.626070614,-2.060803832,4.313801687,-1.928703174,1.696247679,1.919477177,2.187688007,2.337987056,2.198820755,2.303968166,1.852026431,1.949972234
a19,prac,b11,E2,Q3,8,4.153296135,-1.973425598,4.972974697,-2.186064475,4.795717194,-2.083676496,4.61393853,-1.986152283,1.661959761,1.873541269,1.955852785,2.063283871,1.997391344,2.063444137,1.959705231,1.99355789
a19,prac,b12,P2,Q2,5,3.767139995,-1.831946203,4.697390129,-2.107224305,4.560666206,-2.020148133,4.425777537,-1.955326407,1.51142559,1.747145128,1.892795503,2.03246075,1.953206213,2.057276145,1.890223209,1.991561393
a19,prac,b13,P3,Q2,6,3.420354144,-1.678355261,4.579307325,-2.045582898,4.592527231,-2.021047085,4.489930211,-1.957217389,1.435049819,1.635232858,1.747425432,1.899400285,1.96616839,2.062945795,1.919646939,1.995056745
a19,prac,b14,E3,Q3,9,4.042733881,-1.914022237,4.687891102,-2.08065098,4.461970236,-1.966388847,4.316440267,-1.89423747,1.830406476,2.044007905,1.898021982,2.00938722,2.008648872,2.106334848,1.823238721,1.909491617
a19,prac,b15,E3,Q3,9,4.346854011,-2.032851668,5.321791226,-2.298066133,4.992813066,-2.138481988,4.710816158,-2.013715181,1.726154069,1.917353632,2.118814545,2.18661454,2.065512326,2.112221135,1.963648174,2.000802278
a19,prac,b16,E2,Q3,8,4.01171067,-1.929063704,4.79511947,-2.120042647,4.640207465,-2.023205352,4.37441319,-1.912801,1.615980328,1.853072371,2.017460678,2.175812851,1.916003331,2.018490453,1.884895412,1.983746948
a19,prac,b17,E2,Q3,8,4.242873622,-2.007574455,5.059462267,-2.218374306,4.804005812,-2.095844581,4.61424233,-2.026149728,1.586036012,1.827135065,1.882684608,2.019758645,1.941642442,2.042185536,1.984709338,2.078932236
a19,prac,b18,E3,Q3,9,3.889835703,-1.944878834,4.808585418,-2.144516787,4.60440432,-2.037000033,4.284841865,-1.922707249,1.593439332,1.918523816,1.974413752,2.143944894,2.01878867,2.102356792,1.883548525,2.012955284
a19,prac,b19,E1,Q3,7,4.048115755,-1.971156928,4.784373548,-2.126031421,4.673016047,-2.032618585,4.416596087,-1.897193107,1.60668108,1.872082716,1.823517638,1.977533974,2.05388805,2.114909516,1.931862367,1.971561548
a19,prac,b20,E1,Q3,7,3.843000466,-1.897142954,4.644186625,-2.117478789,4.582509002,-2.063598977,4.462504316,-1.985899666,1.566053878,1.822801188,1.863976874,2.036465881,1.92876851,2.075847635,1.915644655,2.030475639
a19,ave_prac,ave_prac,,,,3.876754639,-1.889119856,4.728888526,-2.113534631,4.59893294,-2.031019361,4.401399645,-1.936339708,1.585189132,1.829987916,1.915056238,2.07391538,1.969052209,2.074633568,1.881540777,1.974355051
a19,rest,posttest,,,,3.878086731,-1.689665589,4.516552631,-2.00513624,4.406787535,-2.000694559,4.636549238,-2.02077217,1.591263282,1.665931344,1.772701992,1.925605498,1.70533402,1.947141101,1.838818652,2.002272934
a19,rest,pretest,,,,3.370637042,-1.740666037,4.456208915,-2.077369764,4.502939935,-2.044927579,4.593464929,-2.036328576,1.365886129,1.700946105,1.824956151,2.110228374,1.769289554,2.031912447,1.812081258,2.034642041
a20,prac,b01,N1,Q1,1,2.485827504,-1.071660371,4.216842425,-1.690816648,3.606680022,-1.596874575,3.193500813,-1.403696388,0.989675839,0.999648125,1.795912599,1.676781313,1.484630801,1.568937889,1.304911067,1.395962746
a20,prac,b02,N2,Q1,2,2.441747477,-1.023498391,3.768820479,-1.618741219,3.843047944,-1.706510653,3.489308042,-1.548741487,1.008293549,0.962823365,1.577812578,1.595034634,1.604876761,1.703000466,1.454090076,1.565352385
a20,prac,b03,P2,Q2,5,2.571717969,-1.074883174,3.817887999,-1.598168602,3.798635801,-1.639232648,3.449478255,-1.477486244,0.868092656,0.866404023,1.582144306,1.555102199,1.491882531,1.548546675,1.345525871,1.408566118
a20,prac,b04,P2,Q2,5,2.581460826,-1.101710955,3.82536886,-1.665909612,3.889393015,-1.721819512,3.655043913,-1.607132636,1.011060326,1.01364678,1.545123354,1.604679867,1.565000218,1.675117447,1.527522178,1.63816567
a20,prac,b05,E1,Q3,7,2.703372385,-1.140175524,3.734451934,-1.58141956,3.895694681,-1.693172857,3.45829442,-1.51634516,1.070556604,1.058955611,1.530542146,1.526722815,1.620343523,1.673780912,1.448217438,1.535518037
a20,prac,b06,P2,Q2,5,2.750974576,-1.177373199,3.881364958,-1.67762738,4.05196441,-1.783811905,3.617424744,-1.60705205,1.120630172,1.116502356,1.593584833,1.639172304,1.639003144,1.750629997,1.459386856,1.596262573
a20,prac,b07,P2,Q2,5,2.476452934,-1.085443699,3.662069,-1.601657741,3.761262226,-1.688665559,3.467450008,-1.552695162,0.953566068,0.992542953,1.480209244,1.557794535,1.522424344,1.66181964,1.418693792,1.559089926
a20,prac,b08,P2,Q2,5,2.723432866,-1.172249759,3.933955746,-1.709605386,3.968784164,-1.742739251,3.624847744,-1.614420145,1.084182777,1.092364202,1.569146111,1.637641453,1.588485451,1.694104333,1.479908523,1.614081902
a20,prac,b09,P2,Q2,5,2.639215427,-1.159081836,3.818606114,-1.686917354,3.946588182,-1.783957777,3.561868326,-1.613275124,1.040600131,1.080139081,1.554949038,1.645118357,1.593095796,1.755720327,1.470429074,1.644426882
a20,prac,b10,P3,Q2,6,2.398481711,-1.092445725,3.718503101,-1.6672391,3.636255143,-1.714323664,3.320064763,-1.570168358,0.815574277,0.905319582,1.519421778,1.627119262,1.470705059,1.688865468,1.343857106,1.589443074
a20,prac,b11,P3,Q2,6,2.583603069,-1.073901438,4.2017188,-1.759928802,4.006742183,-1.758233966,3.651113102,-1.59775583,0.978113466,0.963809378,1.744162287,1.729361163,1.648571298,1.737244883,1.502708284,1.601826036
a20,prac,b12,E1,Q3,7,2.619662254,-1.10230531,3.872562519,-1.673040822,4.026726952,-1.762801292,3.671626118,-1.592853064,0.992433402,0.980083281,1.533462387,1.578910443,1.609296122,1.693567699,1.509618729,1.597094566
a20,prac,b13,E1,Q3,7,2.700675921,-1.157707566,3.982625371,-1.741963754,3.968766247,-1.774330151,3.608138843,-1.615875986,0.935158958,0.963144649,1.604131457,1.684778944,1.615596876,1.748164165,1.485059469,1.614076241
a20,prac,b14,E2,Q3,8,2.484644472,-1.060918949,3.854320843,-1.685168346,3.859790802,-1.73235931,3.473815117,-1.550242077,0.763621063,0.817808848,1.553846533,1.616963001,1.593662467,1.718365485,1.452024351,1.583338266
a20,prac,b15,E2,Q3,8,2.41699515,-1.019731556,3.693140533,-1.587726608,3.8164,-1.680719115,3.282088516,-1.446550535,0.82715088,0.833029414,1.522366624,1.557753566,1.582378065,1.691281195,1.347155434,1.444471148
a20,prac,b16,E2,Q3,8,2.688361523,-1.139285982,3.914768735,-1.691280775,4.041364224,-1.771821706,3.522615472,-1.554057458,0.920689887,0.938607712,1.576107317,1.621316314,1.647261106,1.762467442,1.441756727,1.561278228
a20,prac,b17,E2,Q3,8,2.866092259,-1.198197944,4.230017076,-1.809062925,4.22125157,-1.840306424,3.658160636,-1.601903967,1.083531465,1.07819448,1.783741471,1.844964692,1.70136675,1.805345855,1.495258852,1.633180406
a20,prac,b18,E2,Q3,8,2.88115803,-1.211605767,3.922298599,-1.659818785,4.017351706,-1.749380546,3.509725765,-1.555624577,0.918726152,0.953812819,1.669098375,1.701054078,1.604064882,1.694051648,1.410527465,1.548701802
a20,prac,b19,E2,Q3,8,2.539896286,-1.040309634,3.81330469,-1.620232778,3.997457779,-1.755735601,3.679222408,-1.60822031,1.000167183,0.944186228,1.57925142,1.573639444,1.644492476,1.714948371,1.525011442,1.614943911
a20,prac,b20,E2,Q3,8,2.767740786,-1.163687245,4.10383165,-1.766051053,4.152016088,-1.825104458,3.816162375,-1.667157149,1.063987393,1.055268172,1.672133153,1.719939846,1.709101667,1.818356383,1.610449734,1.710676944
a20,ave_prac,ave_prac,,,,2.616075671,-1.113308701,3.898322972,-1.674618863,3.925308657,-1.736095049,3.535497469,-1.565062685,0.972290612,0.980814553,1.599357351,1.634692412,1.596811967,1.705215814,1.451605623,1.572822843
a20,rest,posttest,,,,4.000595007,-1.157856242,3.926435661,-1.585688839,4.264363509,-1.757314723,4.637246252,-1.839573331,1.706840758,1.187469291,1.545417583,1.544611349,1.545947542,1.64041383,1.779815279,1.811373141
a20,rest,pretest,,,,3.463952063,-1.501488449,4.199587792,-1.760366623,4.245157974,-1.780500137,4.292765238,-1.691739987,1.339977547,1.432365024,1.641460254,1.703847493,1.631518901,1.728623186,1.662792407,1.680537224
a21,prac,b01,N1,Q1,1,1.085728489,-0.717068147,2.851580325,-1.404223975,2.825183065,-1.398443234,2.514494652,-1.111903026,0.397017567,0.655213351,1.112390791,1.322490807,1.144948217,1.345580051,0.957663987,1.022317524
a21,prac,b02,N2,Q1,2,1.126902164,-0.767022482,2.913532683,-1.400909627,2.847343478,-1.377086453,2.577268073,-1.115856233,0.411389689,0.704106447,1.142104704,1.359814877,1.088187727,1.26728191,0.893386326,0.946266226
a21,prac,b03,N3,Q1,3,1.610355417,-0.98931392,3.123376236,-1.484627716,2.898094894,-1.373922129,2.517926923,-1.025758748,0.633706315,0.932495986,1.293406659,1.448458724,1.189626985,1.331292406,0.963593657,0.953984312
a21,prac,b04,P1,Q2,4,1.430689072,-0.936745983,3.296004393,-1.595381564,3.10321684,-1.493789829,2.47932126,-1.056586127,0.455339145,0.876605094,1.326278144,1.516257807,1.198824229,1.375682068,0.929701417,0.960253652
a21,prac,b05,P2,Q2,5,1.368953653,-0.932594272,3.071366937,-1.520684744,2.865982738,-1.422055112,2.315153108,-1.012025699,0.519330018,0.880715399,1.267928033,1.489481521,1.064811428,1.290917695,0.863241125,0.921106778
a21,prac,b06,P2,Q2,5,1.047147187,-0.770126822,2.968528917,-1.481616254,2.910863034,-1.452937448,2.552927761,-1.11645827,0.377625452,0.703148898,1.186685488,1.449484916,1.112025879,1.34523774,0.982168623,1.038825235
a21,prac,b07,P3,Q2,6,1.369986847,-0.945123303,3.170771063,-1.603573075,2.94472007,-1.500609381,2.373449159,-1.059101091,0.523577667,0.890735307,1.271566076,1.541051655,1.213073032,1.463318847,0.887160999,0.976410589
a21,prac,b08,P3,Q2,6,1.183453046,-0.845920608,3.072342222,-1.535247855,3.032264179,-1.504239976,2.47485151,-1.05891037,0.614747676,1.001190194,1.280919059,1.513326317,1.281502015,1.50765987,0.962122644,1.008481631
a21,prac,b09,E1,Q3,7,1.608592818,-1.024081485,3.375756079,-1.64962651,3.15655319,-1.538219364,2.579292726,-1.076213615,0.64868101,0.97544603,1.338978564,1.559626204,1.237790403,1.455262337,1.013384982,1.02035345
a21,prac,b10,E1,Q3,7,1.565720244,-1.008876914,3.353890676,-1.599843042,3.055382797,-1.491403317,2.387450504,-1.047351958,0.710967298,1.07594265,1.31459277,1.510766857,1.260310758,1.447001695,0.904551414,0.960294516
a21,prac,b11,P3,Q2,6,1.471020901,-0.99681616,3.136870144,-1.538239334,2.942477279,-1.445327595,2.348157025,-1.025967205,0.555288888,0.932708039,1.206697326,1.441088509,1.211358429,1.412153753,0.922682933,0.967644376
a21,prac,b12,P3,Q2,6,1.279546993,-0.888179065,3.171079276,-1.569549758,3.0860676,-1.528044279,2.419550823,-1.075774849,0.484893026,0.838379706,1.247079323,1.493875658,1.285781099,1.508255126,0.947533423,1.018916207
a21,prac,b13,E1,Q3,7,1.673552224,-1.071336863,3.3476697,-1.614970841,3.167150183,-1.535247239,2.539091113,-1.087980151,0.660143868,1.024188836,1.4082521,1.600552851,1.33631316,1.525527154,1.00637297,1.034902472
